record_id,artifact_code,retrieval_anchor,alert_id,component,severity,metric,threshold,observed_value,triggered_at,acknowledged_at,resolved_at,owner_role,response_action,status,source_uri
ALR-0081,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0081,Gateway 与全部后端服务,P3,error_rate,80,81,2026-08-10T13:20:00.000Z,2026-08-10T13:20:00.000Z,2026-08-10T13:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/81
ALR-0082,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0082,主 topic、retry、DLT,P1,latency_p95,80,82,2026-08-10T13:30:00.000Z,2026-08-10T13:30:00.000Z,2026-08-10T13:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/82
ALR-0083,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0083,PostgreSQL,P2,consumer_lag,80,83,2026-08-10T13:40:00.000Z,2026-08-10T13:40:00.000Z,2026-08-10T13:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/83
ALR-0084,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0084,ai_memory schema,P3,disk_usage,80,84,2026-08-10T13:50:00.000Z,2026-08-10T13:50:00.000Z,2026-08-10T13:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/84
ALR-0085,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0085,Redis,P1,running_duration,80,85,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/85
ALR-0086,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0086,MinIO,P2,error_rate,80,86,2026-08-10T14:10:00.000Z,2026-08-10T14:10:00.000Z,2026-08-10T14:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/86
ALR-0087,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0087,data-sync,P3,latency_p95,80,87,2026-08-10T14:20:00.000Z,2026-08-10T14:20:00.000Z,2026-08-10T14:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/87
ALR-0088,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0088,data-sync scheduler,P1,consumer_lag,80,88,2026-08-10T14:30:00.000Z,2026-08-10T14:30:00.000Z,2026-08-10T14:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/88
ALR-0089,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0089,Recovery case,P2,disk_usage,80,89,2026-08-10T14:40:00.000Z,2026-08-10T14:40:00.000Z,2026-08-10T14:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/89
ALR-0090,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0090,Java/Python Agent Runtime,P3,running_duration,80,90,2026-08-10T14:50:00.000Z,2026-08-10T14:50:00.000Z,2026-08-10T14:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/90
ALR-0091,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0091,RAG pipeline,P1,error_rate,80,91,2026-08-10T15:00:00.000Z,2026-08-10T15:00:00.000Z,2026-08-10T15:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/91
ALR-0092,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0092,Gateway/permission-admin,P2,latency_p95,80,92,2026-08-10T15:10:00.000Z,2026-08-10T15:10:00.000Z,2026-08-10T15:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/92
ALR-0093,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0093,审计存储,P3,consumer_lag,80,93,2026-08-10T15:20:00.000Z,2026-08-10T15:20:00.000Z,2026-08-10T15:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/93
ALR-0094,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0094,PostgreSQL/MinIO/配置,P1,disk_usage,80,94,2026-08-10T15:30:00.000Z,2026-08-10T15:30:00.000Z,2026-08-10T15:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/94
ALR-0095,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0095,Gateway/Provider/连接器,P2,running_duration,80,95,2026-08-10T15:40:00.000Z,2026-08-10T15:40:00.000Z,2026-08-10T15:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/95
ALR-0096,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0096,Compose/Kubernetes,P3,error_rate,80,96,2026-08-10T15:50:00.000Z,2026-08-10T15:50:00.000Z,2026-08-10T15:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/96
ALR-0097,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0097,日志管线,P1,latency_p95,80,97,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/97
ALR-0098,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0098,告警通道,P2,consumer_lag,80,98,2026-08-10T16:10:00.000Z,2026-08-10T16:10:00.000Z,2026-08-10T16:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/98
ALR-0099,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0099,全部节点,P3,disk_usage,80,99,2026-08-10T16:20:00.000Z,2026-08-10T16:20:00.000Z,2026-08-10T16:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/99
ALR-0100,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0100,变更服务,P1,running_duration,80,100,2026-08-10T16:30:00.000Z,2026-08-10T16:30:00.000Z,2026-08-10T16:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/100
ALR-0101,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0101,Gateway 与全部后端服务,P2,error_rate,80,81,2026-08-10T16:40:00.000Z,2026-08-10T16:40:00.000Z,2026-08-10T16:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/101
ALR-0102,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0102,主 topic、retry、DLT,P3,latency_p95,80,82,2026-08-10T16:50:00.000Z,2026-08-10T16:50:00.000Z,2026-08-10T16:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/102
ALR-0103,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0103,PostgreSQL,P1,consumer_lag,80,83,2026-08-10T17:00:00.000Z,2026-08-10T17:00:00.000Z,2026-08-10T17:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/103
ALR-0104,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0104,ai_memory schema,P2,disk_usage,80,84,2026-08-10T17:10:00.000Z,2026-08-10T17:10:00.000Z,2026-08-10T17:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/104
ALR-0105,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0105,Redis,P3,running_duration,80,85,2026-08-10T17:20:00.000Z,2026-08-10T17:20:00.000Z,2026-08-10T17:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/105
ALR-0106,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0106,MinIO,P1,error_rate,80,86,2026-08-10T17:30:00.000Z,2026-08-10T17:30:00.000Z,2026-08-10T17:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/106
ALR-0107,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0107,data-sync,P2,latency_p95,80,87,2026-08-10T17:40:00.000Z,2026-08-10T17:40:00.000Z,2026-08-10T17:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/107
ALR-0108,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0108,data-sync scheduler,P3,consumer_lag,80,88,2026-08-10T17:50:00.000Z,2026-08-10T17:50:00.000Z,2026-08-10T17:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/108
ALR-0109,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0109,Recovery case,P1,disk_usage,80,89,2026-08-10T18:00:00.000Z,2026-08-10T18:00:00.000Z,2026-08-10T18:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/109
ALR-0110,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0110,Java/Python Agent Runtime,P2,running_duration,80,90,2026-08-10T18:10:00.000Z,2026-08-10T18:10:00.000Z,2026-08-10T18:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/110
ALR-0111,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0111,RAG pipeline,P3,error_rate,80,91,2026-08-10T18:20:00.000Z,2026-08-10T18:20:00.000Z,2026-08-10T18:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/111
ALR-0112,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0112,Gateway/permission-admin,P1,latency_p95,80,92,2026-08-10T18:30:00.000Z,2026-08-10T18:30:00.000Z,2026-08-10T18:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/112
ALR-0113,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0113,审计存储,P2,consumer_lag,80,93,2026-08-10T18:40:00.000Z,2026-08-10T18:40:00.000Z,2026-08-10T18:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/113
ALR-0114,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0114,PostgreSQL/MinIO/配置,P3,disk_usage,80,94,2026-08-10T18:50:00.000Z,2026-08-10T18:50:00.000Z,2026-08-10T18:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/114
ALR-0115,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0115,Gateway/Provider/连接器,P1,running_duration,80,95,2026-08-10T19:00:00.000Z,2026-08-10T19:00:00.000Z,2026-08-10T19:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/115
ALR-0116,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0116,Compose/Kubernetes,P2,error_rate,80,96,2026-08-10T19:10:00.000Z,2026-08-10T19:10:00.000Z,2026-08-10T19:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/116
ALR-0117,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0117,日志管线,P3,latency_p95,80,97,2026-08-10T19:20:00.000Z,2026-08-10T19:20:00.000Z,2026-08-10T19:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/117
ALR-0118,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0118,告警通道,P1,consumer_lag,80,98,2026-08-10T19:30:00.000Z,2026-08-10T19:30:00.000Z,2026-08-10T19:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/118
ALR-0119,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0119,全部节点,P2,disk_usage,80,99,2026-08-10T19:40:00.000Z,2026-08-10T19:40:00.000Z,2026-08-10T19:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/119
ALR-0120,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0120,变更服务,P3,running_duration,80,100,2026-08-10T19:50:00.000Z,2026-08-10T19:50:00.000Z,2026-08-10T19:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/120
ALR-0121,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0121,Gateway 与全部后端服务,P1,error_rate,80,81,2026-08-10T20:00:00.000Z,2026-08-10T20:00:00.000Z,2026-08-10T20:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/121
ALR-0122,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0122,主 topic、retry、DLT,P2,latency_p95,80,82,2026-08-10T20:10:00.000Z,2026-08-10T20:10:00.000Z,2026-08-10T20:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/122
ALR-0123,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0123,PostgreSQL,P3,consumer_lag,80,83,2026-08-10T20:20:00.000Z,2026-08-10T20:20:00.000Z,2026-08-10T20:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/123
ALR-0124,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0124,ai_memory schema,P1,disk_usage,80,84,2026-08-10T20:30:00.000Z,2026-08-10T20:30:00.000Z,2026-08-10T20:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/124
ALR-0125,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0125,Redis,P2,running_duration,80,85,2026-08-10T20:40:00.000Z,2026-08-10T20:40:00.000Z,2026-08-10T20:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/125
ALR-0126,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0126,MinIO,P3,error_rate,80,86,2026-08-10T20:50:00.000Z,2026-08-10T20:50:00.000Z,2026-08-10T20:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/126
ALR-0127,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0127,data-sync,P1,latency_p95,80,87,2026-08-10T21:00:00.000Z,2026-08-10T21:00:00.000Z,2026-08-10T21:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/127
ALR-0128,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0128,data-sync scheduler,P2,consumer_lag,80,88,2026-08-10T21:10:00.000Z,2026-08-10T21:10:00.000Z,2026-08-10T21:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/128
ALR-0129,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0129,Recovery case,P3,disk_usage,80,89,2026-08-10T21:20:00.000Z,2026-08-10T21:20:00.000Z,2026-08-10T21:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/129
ALR-0130,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0130,Java/Python Agent Runtime,P1,running_duration,80,90,2026-08-10T21:30:00.000Z,2026-08-10T21:30:00.000Z,2026-08-10T21:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/130
ALR-0131,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0131,RAG pipeline,P2,error_rate,80,91,2026-08-10T21:40:00.000Z,2026-08-10T21:40:00.000Z,2026-08-10T21:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/131
ALR-0132,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0132,Gateway/permission-admin,P3,latency_p95,80,92,2026-08-10T21:50:00.000Z,2026-08-10T21:50:00.000Z,2026-08-10T21:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/132
ALR-0133,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0133,审计存储,P1,consumer_lag,80,93,2026-08-10T22:00:00.000Z,2026-08-10T22:00:00.000Z,2026-08-10T22:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/133
ALR-0134,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0134,PostgreSQL/MinIO/配置,P2,disk_usage,80,94,2026-08-10T22:10:00.000Z,2026-08-10T22:10:00.000Z,2026-08-10T22:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/134
ALR-0135,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0135,Gateway/Provider/连接器,P3,running_duration,80,95,2026-08-10T22:20:00.000Z,2026-08-10T22:20:00.000Z,2026-08-10T22:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/135
ALR-0136,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0136,Compose/Kubernetes,P1,error_rate,80,96,2026-08-10T22:30:00.000Z,2026-08-10T22:30:00.000Z,2026-08-10T22:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/136
ALR-0137,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0137,日志管线,P2,latency_p95,80,97,2026-08-10T22:40:00.000Z,2026-08-10T22:40:00.000Z,2026-08-10T22:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/137
ALR-0138,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0138,告警通道,P3,consumer_lag,80,98,2026-08-10T22:50:00.000Z,2026-08-10T22:50:00.000Z,2026-08-10T22:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/138
ALR-0139,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0139,全部节点,P1,disk_usage,80,99,2026-08-10T23:00:00.000Z,2026-08-10T23:00:00.000Z,2026-08-10T23:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/139
ALR-0140,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0140,变更服务,P2,running_duration,80,100,2026-08-10T23:10:00.000Z,2026-08-10T23:10:00.000Z,2026-08-10T23:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/140
ALR-0141,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0141,Gateway 与全部后端服务,P3,error_rate,80,81,2026-08-10T23:20:00.000Z,2026-08-10T23:20:00.000Z,2026-08-10T23:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/141
ALR-0142,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0142,主 topic、retry、DLT,P1,latency_p95,80,82,2026-08-10T23:30:00.000Z,2026-08-10T23:30:00.000Z,2026-08-10T23:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/142
ALR-0143,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0143,PostgreSQL,P2,consumer_lag,80,83,2026-08-10T23:40:00.000Z,2026-08-10T23:40:00.000Z,2026-08-10T23:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/143
ALR-0144,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0144,ai_memory schema,P3,disk_usage,80,84,2026-08-10T23:50:00.000Z,2026-08-10T23:50:00.000Z,2026-08-10T23:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/144
ALR-0145,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0145,Redis,P1,running_duration,80,85,2026-08-11T00:00:00.000Z,2026-08-11T00:00:00.000Z,2026-08-11T00:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/145
ALR-0146,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0146,MinIO,P2,error_rate,80,86,2026-08-11T00:10:00.000Z,2026-08-11T00:10:00.000Z,2026-08-11T00:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/146
ALR-0147,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0147,data-sync,P3,latency_p95,80,87,2026-08-11T00:20:00.000Z,2026-08-11T00:20:00.000Z,2026-08-11T00:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/147
ALR-0148,CSV-ALR-810,tenant-20-project-201:alert-history,alert-0148,data-sync scheduler,P1,consumer_lag,80,88,2026-08-11T00:30:00.000Z,2026-08-11T00:30:00.000Z,2026-08-11T00:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-20-project-201/148
